wavelength(nm) ph/sec/arcsec^2/um/m^2
1844.21335 1266.58
1844.30557 1048.74
1844.39778 848.937
1844.49001 906.955
1844.58223 937.064
1844.67446 775.529
1844.7667 765.386
1844.85894 787.338
1844.95119 1027.05
1845.04344 962.414
1845.13569 800.217
1845.22795 799.985
1845.32021 825.074
1845.41248 884.522
1845.50475 890.831
1845.59703 968.185
1845.68931 1109.43
1845.7816 1632.63
1845.87389 1461.95
1845.96619 115870
1846.05849 1169.3
1846.15079 1251.13
1846.2431 1480.71
1846.33542 1633.6
1846.42774 1757.29
1846.52006 1928.73
1846.61239 1825.44
1846.70472 1776.19
1846.79706 1839.01
1846.8894 1912.73
1846.98175 1963.7
1847.0741 1989.81
1847.16646 1988.16
1847.25882 1974.92
1847.35118 1914.27
1847.44355 1841.12
1847.53593 1779.91
1847.62831 1745.44
1847.72069 1753.79
1847.81308 1820.67
1847.90547 1920.75
1847.99787 1997.6
1848.09027 2004.7
1848.18268 2010.92
1848.27509 1971.66
1848.3675 1897.53
1848.45993 1887.62
1848.55235 1963.58
1848.64478 2022.42
1848.73721 1989.19
1848.82965 1873.84
1848.9221 1716.33
1849.01455 1625.96
1849.107 1584.62
1849.19946 1793
1849.29192 1978.54
1849.38439 1688.49
1849.47686 1380.61
1849.56933 1237.38
1849.66181 1193.67
1849.7543 1109.2
1849.84679 1163.4
1849.93928 1423.59
1850.03178 1896.49
1850.12429 1588.37
1850.2168 1388.08
1850.30931 1612.32
1850.40183 1966.54
1850.49435 2046.07
1850.58688 1984.28
1850.67941 1771.6
1850.77194 1905.1
1850.86449 1672.43
1850.95703 1463.08
1851.04958 1787.48
1851.14214 1922.75
1851.2347 1437.72
1851.32726 1065.91
1851.41983 959.092
1851.5124 919.574
1851.60498 905.409
1851.69756 914.837
1851.79015 962.34
1851.88274 985.098
1851.97534 995.403
1852.06794 1045.17
1852.16054 1075.61
1852.25315 1105.05
1852.34577 1219.08
1852.43839 1262.83
1852.53101 1344.66
1852.62364 63109.7
1852.71628 2064.12
1852.80891 1873.72
1852.90156 2032.57
1852.9942 2126.13
1853.08686 2126.05
1853.17951 2037.05
1853.27217 1907.79
1853.36484 1853.21
1853.45751 1770.94
1853.55019 1796.9
1853.64287 1880.95
1853.73555 1978.03
1853.82824 2071.6
1853.92093 2137.83
1854.01363 2169.17
1854.10633 2160.03
1854.19904 2111.88
1854.29175 2043.79
1854.38447 1949.75
1854.47719 1805.34
1854.56992 1670.53
1854.66265 1616.27
1854.75539 1507.32
1854.84813 1603.8
1854.94087 1883.82
1855.03362 1721.48
1855.12637 1704.79
1855.21913 1480.25
1855.3119 1192.83
1855.40466 1131.73
1855.49744 1123.52
1855.59021 1140.24
1855.68299 1168.82
1855.77578 1232.87
1855.86857 3368.46
1855.96137 1764.74
1856.05417 1474.65
1856.14697 5444.3
1856.23978 1683.99
1856.3326 1853.54
1856.42542 2034.79
1856.51824 2185.4
1856.61107 2197.88
1856.7039 2238.29
1856.79674 2233.11
1856.88958 2171.95
1856.98243 2067.28
1857.07528 1940.26
1857.16813 1834.07
1857.261 1962.96
1857.35386 1937.6
1857.44673 2047.96
1857.53961 2230.61
1857.63249 2081.92
1857.72537 1769.24
1857.81826 1628.83
1857.91115 1380.53
1858.00405 1384.11
1858.09695 1226.17
1858.18986 1146.33
1858.28277 1130.62
1858.37569 1165.63
1858.46861 1215.84
1858.56153 1376.16
1858.65446 1707.6
1858.7474 55200.1
1858.84034 1314.11
1858.93328 1379.01
1859.02623 1471.25
1859.11919 1587.25
1859.21214 1724.28
1859.30511 1862.94
1859.39807 2016.77
1859.49105 2129.58
1859.58402 2230.01
1859.67701 2300.24
1859.76999 2329.43
1859.86298 2322.38
1859.95598 2276.75
1860.04898 2201.45
1860.14198 2110.42
1860.23499 2052.84
1860.32801 2099.75
1860.42102 2275.19
1860.51405 2242.32
1860.60708 2249.8
1860.70011 2342.29
1860.79315 2300.97
1860.88619 2259.83
1860.97923 2182.7
1861.07229 1912.31
1861.16534 1757.52
1861.2584 1916.62
1861.35147 1775.25
1861.44454 1582.64
1861.53761 1343.35
1861.63069 1086.15
1861.72378 1018.65
1861.81686 982.259
1861.90996 1048.43
1862.00305 1291.01
1862.09616 1253.49
1862.18926 958.53
1862.28238 978.839
1862.37549 954.272
1862.46861 994.166
1862.56174 1270.15
1862.65487 1848.86
1862.748 2171.48
1862.84114 1911.01
1862.93429 1363.43
1863.02744 1475.13
1863.12059 2108.8
1863.21375 2171.22
1863.30691 1495.54
1863.40008 1182.29
1863.49325 1148.24
1863.58643 1473.25
1863.67961 1300.26
1863.7728 1212.56
1863.86599 1514.71
1863.95918 1813.84
1864.05239 1972.9
1864.14559 2331.84
1864.2388 2444.46
1864.33201 2311.92
1864.42523 2050.47
1864.51846 2243.39
1864.61168 2395.45
1864.70492 1942.38
1864.79816 1945.12
1864.8914 2003.87
1864.98464 1927.15
1865.0779 2065.05
1865.17115 2175.66
1865.26441 1654.43
1865.35768 1789.5
1865.45095 1845.3
1865.54422 1439.75
1865.6375 1319.24
1865.73079 1091.06
1865.82408 1096.9
1865.91737 1500.2
1866.01067 987.513
1866.10397 960.565
1866.19728 1047.98
1866.29059 1045.41
1866.38391 1115.46
1866.47723 1180.79
1866.57056 1463.47
1866.66389 2055.79
1866.75722 1431.66
1866.85056 1385.27
1866.94391 1530.21
1867.03726 1947.64
1867.13061 2070.47
1867.22397 2090.48
1867.31733 2329.53
1867.4107 2513.21
1867.50407 2525.41
1867.59745 2439.57
1867.69083 2486.67
1867.78422 2563.35
1867.87761 2529.28
1867.97101 2528.55
1868.06441 2544.54
1868.15781 2549.79
1868.25122 2577.42
1868.34464 2496.12
1868.43806 2326.57
1868.53148 2125.71
1868.62491 1951.25
1868.71835 1873.63
1868.81178 2035.96
1868.90523 2171.62
1868.99867 2378.75
1869.09213 1957.11
1869.18558 1913.74
1869.27905 2044.13
1869.37251 2254.49
1869.46598 2474.97
1869.55946 2600.83
1869.65294 2614.47
1869.74642 2514.76
1869.83991 2360.02
1869.93341 2240.14
1870.02691 2378.55
1870.12041 2548.62
1870.21392 2380
1870.30743 2514.26
1870.40095 2365.36
1870.49447 2243.83
1870.588 2337.02
1870.68153 2466.45
1870.77507 2585.21
1870.86861 2660.19
1870.96215 2666.35
1871.0557 2673.28
1871.14926 2654.55
1871.24282 2588.03
1871.33638 2558.6
1871.42995 2646.66
1871.52353 2625.63
1871.61711 2511.03
1871.71069 2545.42
1871.80428 2661.79
1871.89787 2521.01
1871.99147 2246.07
1872.08507 2065.59
1872.17867 1969.46
1872.27229 1950.96
1872.3659 1988.68
1872.45952 2069.34
1872.55315 2169.78
1872.64678 2300.05
1872.74041 2447.17
1872.83405 2568.12
1872.9277 2660.27
1873.02134 2723.25
1873.115 2743.1
1873.20866 2732.11
1873.30232 2736.35
1873.39599 2709.19
1873.48966 2723
1873.58334 2598.28
1873.67702 2533.01
1873.7707 2588.11
1873.86439 2649.82
1873.95809 2752.84
1874.05179 2740.23
1874.14549 2599.2
1874.2392 2394.45
1874.33292 2193.74
1874.42664 74552.9
1874.52036 2420.64
1874.61409 2139.87
1874.70782 1954.62
1874.80156 2187.37
1874.8953 2231.85
1874.98905 2079.22
1875.0828 2354.69
1875.17656 2489.1
1875.27032 2611.19
1875.36409 2769.67
1875.45786 2811.46
1875.55163 2718.7
1875.64541 2522.25
1875.7392 2285.26
1875.83299 4987.23
1875.92678 2024.01
1876.02058 2163.1
1876.11438 2401.63
1876.20819 2559.39
1876.302 2056.58
1876.39582 1998.29
1876.48964 2160.48
1876.58347 6832.48
1876.6773 2673.9
1876.77114 2583.98
1876.86498 2714.96
1876.95882 2810.04
1877.05267 2869.94
1877.14653 2869.01
1877.24039 2818.8
1877.33425 2838.75
1877.42812 2722.81
1877.52199 2468.8
1877.61587 2225.88
1877.70976 2018.57
1877.80364 1842.28
1877.89754 1753.44
1877.99143 1688.06
1878.08534 1908.44
1878.17924 2242.64
1878.27315 2742.22
1878.36707 2637.55
1878.46099 1960.31
1878.55492 1496.49
1878.64885 7471.96
1878.74278 1602.52
1878.83672 1307.67
1878.93066 1101.99
1879.02461 1085.67
1879.11857 1260.92
1879.21253 1233.49
1879.30649 1453.73
1879.40046 2145.89
1879.49443 2749.35
1879.58841 33543.3
1879.68239 36313.8
1879.77637 1112.39
1879.87036 1036.27
1879.96436 1035.55
1880.05836 1027.65
1880.15237 1082.68
1880.24638 1283.74
1880.34039 1652.32
1880.43441 2358.82
1880.52843 2806.46
1880.62246 2430.39
1880.7165 1971.89
1880.81053 2363.88
1880.90458 2614.76
1880.99863 2945.41
1881.09268 2875.97
1881.18673 2404.97
1881.2808 1964.5
1881.37486 2065.12
1881.46893 1841.76
1881.56301 2333.66
1881.65709 2828.48
1881.75118 2779.37
1881.84527 2161.75
1881.93936 1398.92
1882.03346 1160.25
1882.12756 1194.4
1882.22167 1125.9
1882.31579 1001.26
1882.4099 992.937
1882.50403 5998.37
1882.59815 1122.8
1882.69229 1585.77
1882.78642 2479.18
1882.88056 1528.2
1882.97471 1215.66
1883.06886 1246.94
1883.16302 1254.55
1883.25718 1372.68
1883.35134 1555.24
1883.44551 1625.67
1883.53969 1839.54
1883.63387 4375.97
1883.72805 2531.29
1883.82224 2666.42
1883.91643 2866.09
1884.01063 3037.9
1884.10483 3123.36
1884.19904 3110.76
1884.29325 3007.84
1884.38747 2945.75
1884.48169 2741.83
1884.57592 2343.86
1884.67015 2043.26
1884.76439 1922.55
1884.85863 2136.81
1884.95287 1617.57
1885.04712 1526.22
1885.14138 1864.44
1885.23564 1530.45
1885.3299 1445.16
1885.42417 1711.59
1885.51844 2258.95
1885.61272 2900.72
1885.707 3032.9
1885.80129 2331.85
1885.89558 1678.98
1885.98988 1395.03
1886.08418 1291.86
1886.17849 1260.13
1886.2728 1274.48
1886.36712 1370.01
1886.46144 1553.31
1886.55576 1865.79
1886.65009 2370.27
1886.74443 2880.1
1886.83877 3184.5
1886.93311 3135.48
1887.02746 2862.9
1887.12182 2334.19
1887.21617 1785.96
1887.31054 1505.44
1887.40491 1573.19
1887.49928 2487.43
1887.59365 1215.64
1887.68804 1111.58
1887.78242 1030.81
1887.87682 1016.82
1887.97121 1020.16
1888.06561 1104.42
1888.16002 962.807
1888.25443 1002.21
1888.34884 1149.15
1888.44326 1154
1888.53769 1055.85
1888.63212 7736.79
1888.72655 6164.88
1888.82099 2071.75
1888.91543 1368.84
1889.00988 1904.79
1889.10433 1231.57
1889.19879 1313.77
1889.29325 1407.53
1889.38772 1554.3
1889.48219 1792.25
1889.57667 2056.11
1889.67115 2636.93
1889.76564 3104.59
1889.86013 2803.37
1889.95462 2915.17
1890.04912 3127.9
1890.14363 3287.38
1890.23814 3364.21
1890.33265 3349.7
1890.42717 3244.58
1890.52169 3058.21
1890.61622 2812.73
1890.71076 2653.44
1890.80529 2484.61
1890.89984 2087.7
1890.99438 1858.89
1891.08894 1726.93
1891.18349 2407.31
1891.27805 1730.31
1891.37262 1739.81
1891.46719 26480.1
1891.56177 2759.82
1891.65635 2157.43
1891.75093 2163.8
1891.84552 2267.55
1891.94012 2630.48
1892.03472 3028.54
1892.12932 3321.9
1892.22393 3438.16
1892.31854 3351.02
1892.41316 3081.52
1892.50778 2712.73
1892.60241 2350.33
1892.69704 2103.07
1892.79168 2300.48
1892.88632 2980.82
1892.98097 2414.44
1893.07562 3080.86
1893.17028 2510.03
1893.26494 1897.62
1893.3596 1929.81
1893.45427 2394.11
1893.54895 2638.33
1893.64363 2700.79
1893.73831 3174.08
1893.833 3463.83
1893.9277 3442.4
1894.0224 3113.07
1894.1171 2607.63
1894.21181 2173.81
1894.30652 1853.59
1894.40124 1860.77
1894.49596 1468.64
1894.59069 1745.52
1894.68542 3106.71
1894.78016 2618.74
1894.8749 3048.4
1894.96964 1801.97
1895.06439 1281.59
1895.15915 1141.6
1895.25391 1059.05
1895.34868 1029.19
1895.44345 1018.2
1895.53822 1025.19
1895.633 1118.51
1895.72778 1142.75
1895.82257 1783.19
1895.91737 1823.83
1896.01216 2415.7
1896.10697 1830.84
1896.20177 1299.38
1896.29659 1272.41
1896.3914 1781.29
1896.48623 2679.25
1896.58105 2581.37
1896.67588 1497.79
1896.77072 1342.84
1896.86556 1381.69
1896.96041 1342.64
1897.05526 1427.24
1897.15011 1645.6
1897.24497 1710.51
1897.33984 1958.27
1897.43471 2548.19
1897.52958 2669.81
1897.62446 3125.62
1897.71934 3472.6
1897.81423 3657.24
1897.90912 3624.77
1898.00402 3372.57
1898.09892 2987.36
1898.19383 2615.64
1898.28874 2396.14
1898.38366 2299.79
1898.47858 2289.56
1898.57351 2506.22
1898.66844 3015.01
1898.76338 3046.83
1898.85832 3449.66
1898.95326 3698.2
1899.04821 3612.58
1899.14317 3320.33
1899.23813 3216.54
1899.33309 3316.58
1899.42806 3481.44
1899.52303 3633.01
1899.61801 3735.16
1899.71299 3770.88
1899.80798 3735.53
1899.90298 3635.42
1899.99797 3489.98
1900.09298 3337.28
1900.18798 3238.5
1900.28299 3261.13
1900.37801 3443.26
1900.47303 3664.54
1900.56806 3787
1900.66309 3760.25
1900.75812 3563.15
1900.85316 3287.39
1900.94821 3258.1
1901.04326 3442.69
1901.13831 2692.34
1901.23337 2300.85
1901.32844 2267.06
1901.42351 2118.95
1901.51858 2303.53
1901.61366 3287.28
1901.70874 2544.01
1901.80383 2132.87
1901.89892 1888.63
1901.99402 1913.25
1902.08912 1976.87
1902.18423 2117.62
1902.27934 2263.12
1902.37446 2495.57
1902.46958 2853.33
1902.5647 3330.83
1902.65983 3620.26
1902.75497 3575.32
1902.85011 3754.38
1902.94525 3883.32
1903.0404 3917.04
1903.13556 3854.61
1903.23072 3820.44
1903.32588 3712.59
1903.42105 3330.73
1903.51622 2995.12
1903.6114 2812.8
1903.70658 2700.36
1903.80177 2621.02
1903.89696 2225.21
1903.99216 2103.3
1904.08736 2066.43
1904.18257 2081.38
1904.27778 2155.87
1904.373 2316.81
1904.46822 2657.99
1904.56344 3352.89
1904.65868 3847.67
1904.75391 3372.89
1904.84915 19490.8
1904.9444 3246.17
1905.03965 3486.02
1905.1349 3722.58
1905.23016 3906.23
1905.32542 4011.67
1905.42069 4022.34
1905.51596 3955.64
1905.61124 3935.2
1905.70653 4011.64
1905.80181 3814.11
1905.89711 3560.04
1905.9924 3576.02
1906.08771 3937.9
1906.18301 3683.38
1906.27832 3281.56
1906.37364 3257.96
1906.46896 3497.47
1906.56429 3756.69
1906.65962 4002.25
1906.75495 4074.07
1906.85029 4008.75
1906.94564 4078.34
1907.04099 4057.42
1907.13634 3872.94
1907.2317 3529.99
1907.32706 3105.83
1907.42243 2712.84
1907.51781 2390.45
1907.61319 2137.86
1907.70857 1955.27
1907.80396 1810.05
1907.89935 1688.39
1907.99475 1640.14
1908.09015 1819.84
1908.18556 2149.08
1908.28097 1630.16
1908.37638 1876.51
1908.4718 1606.3
1908.56723 1818.36
1908.66266 2043.44
1908.7581 3007.83
1908.85354 3600.33
1908.94898 4101.08
1909.04443 3776.85
1909.13989 2813.23
1909.23535 2167.17
1909.33081 1953
1909.42628 1584.88
1909.52175 1535.61
1909.61723 1835.8
1909.71271 1806.48
1909.8082 2604.45
1909.9037 3507.66
1909.99919 2122.45
1910.0947 1813.74
1910.1902 1917.75
1910.28571 2245.9
1910.38123 2848.01
1910.47675 3643.35
1910.57228 4177.39
1910.66781 4143.75
1910.76335 3582.98
1910.85889 2908.53
1910.95443 2520.43
1911.04998 2420.95
1911.14554 2756.04
1911.2411 3407.21
1911.33666 4025.18
1911.43223 4228.92
1911.5278 4111.54
1911.62338 4246.29
1911.71897 4299.16
1911.81455 4226.94
1911.91015 3839.98
1912.00575 3359.97
1912.10135 3467.91
1912.19696 3007.69
1912.29257 2399.95
1912.38818 2574.09
1912.48381 3590.72
1912.57943 3179.44
1912.67506 3062.79
1912.7707 3275.57
1912.86634 3192.16
1912.96199 2734.08
1913.05764 3008.54
1913.15329 3473.92
1913.24895 3991.71
1913.34462 4345.8
1913.44029 4326.62
1913.53596 4247.22
1913.63164 4354.67
1913.72732 4430.35
1913.82301 4412.27
1913.91871 4259.37
1914.01441 4001.41
1914.11011 3725.29
1914.20582 3593.26
1914.30153 3793.01
1914.39725 4338.3
1914.49297 4044.36
1914.5887 3294.58
1914.68443 3092.9
1914.78016 3756.76
1914.87591 4359.97
1914.97165 3571.11
1915.0674 2541.17
1915.16316 2072.1
1915.25892 2250.28
1915.35468 2574.23
1915.45045 1884.68
1915.54623 1739.83
1915.64201 1837.64
1915.73779 2110.75
1915.83358 2465.72
1915.92938 3114.45
1916.02518 3926.48
1916.12098 4458.9
1916.21679 4457.99
1916.3126 4228.04
1916.40842 4212.63
1916.50424 3969.99
1916.60007 4176.37
1916.6959 4314.18
1916.79174 4283.91
1916.88758 3236.65
1916.98343 2595.43
1917.07928 3151.49
1917.17514 4188.95
1917.271 3351.67
1917.36686 2060.98
1917.46273 1593.35
1917.55861 1380.42
1917.65449 1385
1917.75038 1345.41
1917.84626 1163.2
1917.94216 1129.91
1918.03806 1206.48
1918.13396 1347.71
1918.22987 1348.33
1918.32579 1190.69
1918.42171 1222.44
1918.51763 1333.27
1918.61356 1359.48
1918.70949 1434.86
1918.80543 1541.56
1918.90137 1690.24
1918.99732 1895.95
1919.09327 2064.84
1919.18923 2283.96
1919.28519 2778.08
1919.38116 62562.2
1919.47713 3563.14
1919.5731 4085
1919.66908 4496.06
1919.76507 4716.68
1919.86106 4737.71
1919.95706 4582.58
1920.05306 4616.82
1920.14906 4390.94
1920.24507 4075.99
1920.34109 4115.85
1920.43711 4344.48
1920.53313 4601.11
1920.62916 4775.41
1920.72519 4813.97
1920.82123 4767.15
1920.91728 4648.26
1921.01332 4721.53
1921.10938 4741.37
1921.20543 4378.58
1921.3015 3781.89
1921.39756 3248.04
1921.49364 3027.62
1921.58971 3599.21
1921.6858 4337.41
1921.78188 3055.01
1921.87797 2011.63
1921.97407 1719.77
1922.07017 1611.2
1922.16628 1655.78
1922.26239 2141.5
1922.3585 1394.05
1922.45462 1409.54
1922.55075 1224.76
1922.64688 1227.61
1922.74301 1721.22
1922.83915 2545.01
1922.9353 1832.82
1923.03145 1371.11
1923.1276 1229.38
1923.22376 1262.53
1923.31992 1357.74
1923.41609 1509.77
1923.51226 1758.77
1923.60844 2251.16
1923.70463 2883.55
1923.80081 4135.72
1923.89701 4643.97
1923.9932 4939.26
1924.0894 4725.84
1924.18561 4751.9
1924.28182 4977.08
1924.37804 4803.35
1924.47426 4546.54
1924.57049 4082.06
1924.66672 3374.73
1924.76295 2638.48
1924.85919 3623.45
1924.95544 263405
1925.05169 369252
1925.14795 1219.39
1925.24421 1107.53
1925.34047 1026.02
1925.43674 961.309
1925.53301 930.602
1925.62929 930.303
1925.72558 1031.61
1925.82186 1154.31
1925.91816 1495.94
1926.01446 3702.77
1926.11076 4047.77
1926.20707 1745.72
1926.30338 1322.56
1926.3997 1482.53
1926.49602 1931.97
1926.59235 1927.92
1926.68868 2427.71
1926.78502 3883.85
1926.88136 4938.31
1926.9777 4459.65
1927.07406 4739.08
1927.17041 5073.84
1927.26677 4910.7
1927.36314 4780.65
1927.45951 3502.75
1927.55588 2999.57
1927.65226 4307.8
1927.74865 3426.18
1927.84504 2648.68
1927.94143 1784.52
1928.03783 1831.54
1928.13424 2171.69
1928.23065 3059.44
1928.32706 3346.63
1928.42348 4295.03
1928.5199 5070.37
1928.61633 5163.12
1928.71277 5241.58
1928.8092 4911.19
1928.90565 4061.88
1929.00209 3080.43
1929.09855 2344.94
1929.195 1885.55
1929.29147 1670.03
1929.38793 1482.37
1929.4844 2019.05
1929.58088 1917.36
1929.67736 1321.73
1929.77385 1341.51
1929.87034 1527.21
1929.96684 2022.1
1930.06334 2881.79
1930.15984 4340.16
1930.25635 5242.11
1930.35287 4915.88
1930.44939 4462.45
1930.54591 2851.53
1930.64244 2251.35
1930.73898 3010.31
1930.83552 4066.85
1930.93206 4978.34
1931.02861 4066.31
1931.12516 4553.13
1931.22172 5129.08
1931.31829 3589.94
1931.41485 2926.3
1931.51143 3722.58
1931.60801 3370.41
1931.70459 2126.29
1931.80118 3025.78
1931.89777 5028.28
1931.99437 4830.73
1932.09097 2726.86
1932.18757 1534.22
1932.28419 1121.13
1932.3808 1004.92
1932.47742 1056.31
1932.57405 1088.35
1932.67068 2083.03
1932.76732 3238.61
1932.86396 3935.82
1932.9606 4854.41
1933.05725 2581.69
1933.15391 1510.59
1933.25057 1092.07
1933.34724 1097.53
1933.4439 1156.62
1933.54058 1353.34
1933.63726 1690.68
1933.73394 2478.59
1933.83063 3871.31
1933.92733 4858.24
1934.02403 5523.25
1934.12073 5205.32
1934.21744 3991.69
1934.31415 2752.38
1934.41087 2277.49
1934.50759 3700.51
1934.60432 3555.15
1934.70105 1904.32
1934.79779 1027.39
1934.89453 821.862
1934.99128 247794
1935.08803 732.66
1935.18479 860.821
1935.28155 817.808
1935.37832 703.731
1935.47509 802.215
1935.57186 1520.65
1935.66864 4024.39
1935.76543 1628.73
1935.86222 2928
1935.95902 1467.91
1936.05582 1548.49
1936.15262 2116.74
1936.24943 2338.33
1936.34625 3089.83
1936.44307 4322.96
1936.53989 5553.71
1936.63672 5678.03
1936.73355 4698.28
1936.83039 3046.79
1936.92724 2146.08
1937.02409 1513.18
1937.12094 1299.84
1937.2178 1525.12
1937.31466 3580.21
1937.41153 2272.54
1937.5084 1260.26
1937.60528 1365.2
1937.70216 1618.36
1937.79905 2383.62
1937.89594 4159.4
1937.99284 5636.55
1938.08974 4925.18
1938.18665 3299.47
1938.28356 4200.83
1938.38048 2706.84
1938.4774 1499.96
1938.57433 1345.37
1938.67126 1528
1938.76819 1945.98
1938.86513 2555.06
1938.96208 3857.34
1939.05903 5391.29
1939.15599 5818.1
1939.25295 4996.66
1939.34991 3540.54
1939.44688 3006.11
1939.54386 3646.05
1939.64084 5414.14
1939.73782 5724.75
1939.83481 5651.97
1939.9318 4540.01
1940.0288 9137.05
1940.12581 1672.28
1940.22281 1147.64
1940.31983 1190.76
1940.41685 2173.24
1940.51387 1467.05
1940.6109 1112.49
1940.70793 1774.56
1940.80497 3152.59
1940.90201 4418.4
