wavelength(nm) transmission
887.721527 0.963024
887.765914 0.963027
887.810304 0.96303
887.854696 0.963031
887.899089 0.963023
887.943485 0.962981
887.987884 0.961329
888.032284 0.962676
888.076687 0.961907
888.121092 0.961856
888.165499 0.929357
888.209908 0.958799
888.25432 0.962605
888.298734 0.962908
888.34315 0.962958
888.387568 0.962185
888.431989 0.959417
888.476411 0.958451
888.520836 0.962967
888.565263 0.963062
888.609693 0.963087
888.654124 0.963099
888.698558 0.963105
888.742994 0.96311
888.787433 0.963113
888.831873 0.963113
888.876316 0.963094
888.920761 0.96241
888.965208 0.963076
889.009657 0.963061
889.054109 0.962848
889.098563 0.963121
889.143019 0.962754
889.187477 0.962984
889.231937 0.963144
889.2764 0.963154
889.320865 0.963159
889.365332 0.963163
889.409802 0.963166
889.454273 0.963167
889.498747 0.963163
889.543223 0.96314
889.587701 0.962762
889.632182 0.960933
889.676665 0.959251
889.721149 0.962216
889.765637 0.963088
889.810126 0.963074
889.854618 0.962686
889.899111 0.951326
889.943608 0.961653
889.988106 0.963046
890.032606 0.963146
890.077109 0.963114
890.121614 0.959639
890.166121 0.96064
890.210631 0.963057
890.255142 0.962722
890.299656 0.948983
890.344172 0.961864
890.388691 0.962872
890.433211 0.963196
890.477734 0.963239
890.522259 0.963257
890.566786 0.963267
890.611316 0.963273
890.655847 0.963278
890.700381 0.963281
890.744917 0.963283
890.789456 0.963281
890.833996 0.963269
890.878539 0.963227
890.923084 0.96296
890.967631 0.9561
891.012181 0.95612
891.056733 0.963067
891.101287 0.963252
891.145843 0.963292
891.190401 0.963302
891.234962 0.963289
891.279525 0.963203
891.32409 0.959397
891.368657 0.959496
891.413227 0.963147
891.457798 0.963301
891.502372 0.963332
891.546949 0.963344
891.591527 0.963349
891.636108 0.96335
891.680691 0.963343
891.725276 0.963316
891.769863 0.963202
891.814453 0.958995
891.859045 0.959217
891.903639 0.962912
891.948235 0.960643
891.992834 0.930138
892.037434 0.961139
892.082037 0.962989
892.126643 0.963144
892.17125 0.961911
892.21586 0.956034
892.260472 0.954695
892.305086 0.963056
892.349702 0.963289
892.394321 0.961237
892.438941 0.963194
892.483565 0.96337
892.52819 0.962631
892.572817 0.962119
892.617447 0.963395
892.662079 0.963388
892.706713 0.961808
892.75135 0.963264
892.795988 0.963392
892.840629 0.963351
892.885273 0.962375
892.929918 0.950228
892.974566 0.96279
893.019215 0.963112
893.063867 0.962686
893.108522 0.954512
893.153178 0.902322
893.197837 0.948608
893.242498 0.94832
893.287161 0.910427
893.331827 0.957158
893.376495 0.962336
893.421164 0.95667
893.465837 0.956699
893.510511 0.960918
893.555188 0.962772
893.599867 0.96071
893.644548 0.879443
893.689231 0.953006
893.733917 0.962495
893.778604 0.959903
893.823294 0.953394
893.867987 0.962889
893.912681 0.963345
893.957378 0.962434
894.002077 0.962178
894.046778 0.962853
894.091482 0.963398
894.136187 0.963364
894.180895 0.963143
894.225605 0.960667
894.270318 0.900232
894.315032 0.938504
894.359749 0.962533
894.404468 0.954889
894.44919 0.949374
894.493913 0.911673
894.538639 0.961837
894.583367 0.962915
894.628098 0.962118
894.67283 0.947973
894.717565 0.962869
894.762302 0.963011
894.807041 0.962281
894.851783 0.936563
894.896526 0.896069
894.941272 0.886169
894.98602 0.961764
895.030771 0.962316
895.075523 0.954101
895.120278 0.88597
895.165035 0.955133
895.209795 0.962583
895.254556 0.962664
895.29932 0.949395
895.344086 0.950025
895.388855 0.950983
895.433625 0.887918
895.478398 0.861101
895.523173 0.959983
895.56795 0.959475
895.61273 0.959731
895.657512 0.856933
895.702296 0.869072
895.747082 0.70522
895.79187 0.948463
895.836661 0.959906
895.881454 0.960925
895.926249 0.954989
895.971047 0.961727
896.015846 0.948865
896.060648 0.931425
896.105452 0.887145
896.150259 0.960771
896.195067 0.962372
896.239878 0.9625
896.284691 0.96083
896.329507 0.956275
896.374324 0.960212
896.419144 0.947598
896.463966 0.762558
896.508791 0.731299
896.553617 0.935596
896.598446 0.741679
896.643277 0.951011
896.68811 0.957822
896.732946 0.951152
896.777784 0.706939
896.822624 0.879998
896.867466 0.833627
896.91231 0.883052
896.957157 0.958443
897.002006 0.961469
897.046857 0.962139
897.091711 0.961647
897.136566 0.942028
897.181424 0.960631
897.226285 0.959274
897.271147 0.959538
897.316012 0.944673
897.360879 0.781083
897.405748 0.542918
897.450619 0.934559
897.495493 0.946462
897.540369 0.887477
897.585247 0.955392
897.630127 0.951036
897.67501 0.82471
897.719895 0.760376
897.764782 0.945655
897.809671 0.959021
897.854563 0.950305
897.899457 0.88981
897.944353 0.960135
897.989251 0.961862
898.034152 0.961998
898.079055 0.961666
898.12396 0.961015
898.168867 0.958874
898.213776 0.952699
898.258688 0.892756
898.303602 0.429816
898.348519 0.916902
898.393437 0.917861
898.438358 0.957985
898.483281 0.960438
898.528206 0.961215
898.573134 0.961371
898.618064 0.960752
898.662996 0.956463
898.70793 0.959447
898.752866 0.957817
898.797805 0.956782
898.842746 0.945961
898.88769 0.699011
898.932635 0.781055
898.977583 0.712114
899.022533 0.527638
899.067485 0.831045
899.11244 0.927562
899.157396 0.715968
899.202355 0.867929
899.247317 0.943556
899.29228 0.878892
899.337246 0.564906
899.382214 0.828448
899.427184 0.396164
899.472156 0.805255
899.517131 0.939257
899.562108 0.902814
899.607087 0.951083
899.652069 0.957362
899.697053 0.959826
899.742039 0.960541
899.787027 0.955869
899.832017 0.961418
899.87701 0.961643
899.922005 0.961376
899.967002 0.957979
900.012002 0.960884
900.057003 0.960382
900.102007 0.957823
900.147014 0.947037
900.192022 0.944873
900.237033 0.842537
900.282046 0.405381
900.327061 0.724898
900.372078 0.937421
900.417098 0.9544
900.46212 0.956851
900.507144 0.9552
900.552171 0.942736
900.5972 0.660517
900.642231 0.630508
900.687264 0.935847
900.732299 0.956162
900.777337 0.95876
900.822377 0.946351
900.867419 0.957559
900.912464 0.889293
900.957511 0.817916
901.00256 0.721488
901.047611 0.889968
901.092664 0.95551
901.13772 0.87781
901.182778 0.94439
901.227838 0.95948
901.272901 0.955669
901.317966 0.957835
901.363033 0.948109
901.408102 0.763073
901.453174 0.654798
901.498247 0.945422
901.543323 0.95604
901.588402 0.9412
901.633482 0.958185
901.678565 0.95999
901.72365 0.958285
901.768737 0.955753
901.813827 0.947628
901.858919 0.893332
901.904013 0.397329
901.949109 0.584644
901.994208 0.925434
902.039309 0.909231
902.084412 0.939529
902.129517 0.958074
902.174625 0.958093
902.219734 0.960228
902.264847 0.95161
902.309961 0.959615
902.355078 0.956861
902.400196 0.956128
902.445318 0.941557
902.490441 0.68278
902.535567 0.705216
902.580695 0.941502
902.625825 0.954952
902.670957 0.955034
902.716092 0.944117
902.761229 0.91529
902.806368 0.795895
902.851509 0.47819
902.896653 0.924806
902.941799 0.952456
902.986947 0.958222
903.032098 0.960187
903.07725 0.959587
903.122405 0.955885
903.167563 0.901312
903.212722 0.921641
903.257884 0.955501
903.303048 0.95148
903.348214 0.935481
903.393383 0.731536
903.438554 0.943743
903.483727 0.951239
903.528902 0.961857
903.57408 0.962457
903.619259 0.962588
903.664441 0.9627
903.709626 0.955177
903.754812 0.929992
903.800001 0.961374
903.845192 0.963152
903.890386 0.963348
903.935581 0.963395
903.980779 0.963291
904.02598 0.963243
904.071182 0.963312
904.116387 0.961306
904.161594 0.96138
904.206803 0.960356
904.252014 0.88621
904.297228 0.958601
904.342444 0.939649
904.387662 0.951424
904.432883 0.954367
904.478106 0.892001
904.523331 0.765352
904.568558 0.939659
904.613787 0.959271
904.659019 0.962379
904.704253 0.963139
904.74949 0.96343
904.794728 0.963529
904.839969 0.962826
904.885212 0.963296
904.930458 0.962061
904.975705 0.898503
905.020955 0.951727
905.066207 0.958082
905.111462 0.93494
905.156719 0.962683
905.201978 0.963357
905.247239 0.96297
905.292502 0.962304
905.337768 0.927815
905.383036 0.938388
905.428306 0.960494
905.473579 0.955973
905.518854 0.86058
905.564131 0.734872
905.60941 0.95317
905.654692 0.956416
905.699976 0.957413
905.745262 0.962913
905.79055 0.963484
905.835841 0.962827
905.881134 0.962607
905.926429 0.961117
905.971726 0.95667
906.017026 0.960795
906.062328 0.957575
906.107632 0.962457
906.152939 0.962573
906.198248 0.960676
906.243559 0.948177
906.288872 0.726215
906.334188 0.934968
906.379505 0.955237
906.424825 0.909053
906.470148 0.946798
906.515472 0.791893
906.560799 0.943914
906.606129 0.946867
906.65146 0.782438
906.696794 0.953255
906.74213 0.961275
906.787468 0.947385
906.832808 0.955918
906.878151 0.961807
906.923496 0.962117
906.968844 0.960429
907.014193 0.944955
907.059545 0.951736
907.104899 0.927566
907.150255 0.497445
907.195614 0.821488
907.240975 0.944326
907.286338 0.95429
907.331704 0.952113
907.377071 0.937741
907.422441 0.64926
907.467814 0.653846
907.513188 0.936699
907.558565 0.91099
907.603944 0.950012
907.649325 0.887094
907.694709 0.71661
907.740095 0.951875
907.785483 0.959854
907.830873 0.960735
907.876266 0.961317
907.921661 0.962662
907.967058 0.962487
908.012458 0.961939
908.057859 0.95938
908.103263 0.951169
908.14867 0.828337
908.194078 0.794202
908.239489 0.624373
908.284902 0.90675
908.330318 0.908538
908.375735 0.581278
908.421155 0.913914
908.466577 0.954892
908.512002 0.960162
908.557429 0.960642
908.602858 0.956024
908.648289 0.962305
908.693722 0.96175
908.739158 0.958456
908.784596 0.907886
908.830037 0.946774
908.875479 0.90547
908.920924 0.618559
908.966371 0.514567
909.011821 0.933655
909.057273 0.954917
909.102727 0.958475
909.148183 0.959412
909.193641 0.950691
909.239102 0.848891
909.284565 0.882616
909.330031 0.957608
909.375498 0.960634
909.420968 0.957478
909.46644 0.921209
909.511915 0.783636
909.557392 0.951911
909.602871 0.869418
909.648352 0.808725
909.693836 0.950186
909.739321 0.913031
909.784809 0.831264
909.8303 0.956215
909.875792 0.962061
909.921287 0.959907
909.966785 0.962225
910.012284 0.953591
910.057786 0.927967
910.10329 0.851389
910.148796 0.945208
910.194305 0.851842
910.239816 0.571746
910.285329 0.716052
910.330844 0.87934
910.376362 0.947867
910.421882 0.94726
910.467404 0.961911
910.512929 0.962725
910.558455 0.961801
910.603984 0.960226
910.649516 0.96129
910.695049 0.959405
910.740585 0.93892
910.786123 0.607859
910.831664 0.925218
910.877207 0.878869
910.922752 0.8829
910.968299 0.766427
911.013848 0.850596
911.0594 0.829351
911.104954 0.828282
911.150511 0.957833
911.196069 0.959035
911.24163 0.962933
911.287194 0.945093
911.332759 0.96157
911.378327 0.961974
911.423897 0.960402
911.469469 0.960017
911.515044 0.956587
911.560621 0.936894
911.6062 0.962335
911.651781 0.961491
911.697365 0.953444
911.742951 0.961131
911.788539 0.935319
911.83413 0.893107
911.879723 0.952973
911.925318 0.899425
911.970915 0.894279
912.016515 0.901478
912.062117 0.725801
912.107721 0.81204
912.153328 0.494347
912.198937 0.926754
912.244548 0.949084
912.290161 0.954941
912.335777 0.947888
912.381395 0.961584
912.427015 0.963054
912.472637 0.963454
912.518262 0.963221
912.563889 0.962859
912.609518 0.958498
912.65515 0.912127
912.700784 0.90471
912.74642 0.914326
912.792059 0.961321
912.837699 0.960766
912.883342 0.959297
912.928988 0.948674
912.974635 0.950892
913.020285 0.854248
913.065937 0.914628
913.111592 0.787041
913.157248 0.925074
913.202907 0.907294
913.248569 0.759279
913.294232 0.577667
913.339898 0.790427
913.385566 0.931802
913.431237 0.948392
913.476909 0.864058
913.522584 0.917897
913.568262 0.958611
913.613941 0.957309
913.659623 0.852033
913.705307 0.843826
913.750994 0.850283
913.796682 0.917606
913.842373 0.656969
913.888067 0.629491
913.933762 0.645073
913.97946 0.789659
914.02516 0.950198
914.070862 0.959124
914.116567 0.960675
914.162274 0.961158
914.207983 0.952209
914.253695 0.950822
914.299409 0.908743
914.345125 0.928526
914.390843 0.951138
914.436564 0.961826
914.482287 0.958458
914.528012 0.924909
914.57374 0.932114
914.619469 0.928185
914.665202 0.884793
914.710936 0.90999
914.756673 0.961345
914.802412 0.946911
914.848153 0.945189
914.893896 0.954397
914.939642 0.948744
914.98539 0.958561
915.031141 0.954205
915.076894 0.954645
915.122649 0.925687
915.168406 0.960159
915.214165 0.948526
915.259927 0.816868
915.305691 0.923855
915.351458 0.9174
915.397227 0.915767
915.442998 0.819808
915.488771 0.769069
915.534546 0.715627
915.580324 0.660854
915.626104 0.944994
915.671887 0.944371
915.717672 0.949011
915.763459 0.84731
915.809248 0.352155
915.85504 0.745537
915.900833 0.918244
915.94663 0.868673
915.992428 0.958956
916.038229 0.956856
916.084032 0.960153
916.129837 0.954477
916.175645 0.961079
916.221455 0.928853
916.267267 0.824748
916.313082 0.911736
916.358898 0.858863
916.404717 0.960122
916.450539 0.959564
916.496363 0.913513
916.542189 0.948952
916.588017 0.958537
916.633847 0.905712
916.67968 0.921636
916.725515 0.950359
916.771353 0.963698
916.817192 0.964469
916.863034 0.96321
916.908879 0.962082
916.954725 0.94713
917.000574 0.918049
917.046425 0.776746
917.092279 0.946018
917.138135 0.901282
917.183993 0.895073
917.229853 0.959256
917.275716 0.961671
917.321581 0.937402
917.367448 0.947111
917.413317 0.919836
917.459189 0.945613
917.505063 0.842221
917.55094 0.872242
917.596818 0.939726
917.642699 0.657418
917.688583 0.631681
917.734468 0.877498
917.780356 0.675857
917.826246 0.94032
917.872139 0.934453
917.918033 0.787309
917.96393 0.789198
918.00983 0.955446
918.055731 0.954472
918.101635 0.858426
918.147542 0.954564
918.19345 0.946572
918.239361 0.960573
918.285274 0.959606
918.331189 0.954855
918.377107 0.865577
918.423027 0.95634
918.468949 0.942747
918.514874 0.961951
918.560801 0.956844
918.60673 0.905093
918.652662 0.926964
918.698595 0.706601
918.744532 0.730241
918.79047 0.933997
918.836411 0.959534
918.882354 0.944857
918.928299 0.951336
918.974246 0.952956
919.020196 0.955484
919.066148 0.960947
919.112103 0.964793
919.15806 0.965133
919.204019 0.964403
919.24998 0.93918
919.295944 0.927298
919.34191 0.963148
919.387878 0.949831
919.433848 0.936854
919.479821 0.922621
919.525796 0.834391
919.571774 0.960803
919.617754 0.963722
919.663736 0.963235
919.70972 0.958849
919.755707 0.899093
919.801695 0.652609
919.847687 0.766399
919.89368 0.947549
919.939676 0.962166
919.985674 0.958306
920.031675 0.962411
920.077677 0.964184
920.123682 0.959307
920.16969 0.929114
920.215699 0.96282
920.261711 0.964782
920.307726 0.961735
920.353742 0.957012
920.399761 0.965002
920.445782 0.965119
920.491806 0.965716
920.537831 0.96569
920.583859 0.964744
920.62989 0.96242
920.675922 0.955558
920.721957 0.958551
920.767994 0.958413
920.814034 0.874843
920.860076 0.959627
920.90612 0.948403
920.952166 0.90847
920.998215 0.954589
921.044266 0.889492
921.09032 0.92808
921.136375 0.925816
921.182433 0.956441
921.228494 0.962309
921.274556 0.963975
921.320621 0.955721
921.366688 0.962486
921.412758 0.964051
921.45883 0.964045
921.504904 0.937052
921.55098 0.871814
921.597059 0.960062
921.64314 0.954785
921.689223 0.909926
921.735309 0.794472
921.781397 0.952162
921.827487 0.939843
921.873579 0.958778
921.919674 0.950034
921.965771 0.749761
922.011871 0.841831
922.057972 0.960888
922.104076 0.964563
922.150183 0.965288
922.196292 0.959273
922.242402 0.964116
922.288516 0.954323
922.334631 0.964269
922.380749 0.963824
922.426869 0.942754
922.472992 0.909313
922.519117 0.963794
922.565244 0.965139
922.611373 0.964892
922.657505 0.963955
922.703639 0.955924
922.749775 0.781202
922.795914 0.949255
922.842055 0.963518
922.888198 0.965133
922.934344 0.965436
922.980492 0.962363
923.026642 0.964346
923.072794 0.958782
923.118949 0.920771
923.165106 0.959622
923.211266 0.908388
923.257427 0.953086
923.303591 0.914981
923.349758 0.944442
923.395926 0.950636
923.442097 0.964199
923.488271 0.957115
923.534446 0.88234
923.580624 0.96207
923.626804 0.964136
923.672987 0.96079
923.719171 0.850815
923.765359 0.909088
923.811548 0.938347
923.85774 0.954397
923.903934 0.959089
923.95013 0.956637
923.996329 0.934798
924.04253 0.884651
924.088733 0.909722
924.134939 0.880869
924.181146 0.917316
924.227357 0.945431
924.273569 0.927681
924.319784 0.939967
924.366001 0.96308
924.412221 0.96506
924.458442 0.954298
924.504667 0.954877
924.550893 0.895625
924.597122 0.933702
924.643353 0.957856
924.689586 0.885616
924.735822 0.862654
924.78206 0.943175
924.8283 0.953538
924.874542 0.778289
924.920787 0.937698
924.967034 0.96087
925.013284 0.964399
925.059536 0.965217
925.10579 0.963116
925.152046 0.958514
925.198305 0.89432
925.244566 0.957605
925.29083 0.960614
925.337095 0.896857
925.383363 0.810804
925.429634 0.958344
925.475906 0.950211
925.522181 0.957257
925.568458 0.943004
925.614738 0.95133
925.66102 0.944151
925.707304 0.9219
925.753591 0.940006
925.799879 0.958899
925.846171 0.964984
925.892464 0.963467
925.93876 0.944348
925.985058 0.955917
926.031358 0.964583
926.077661 0.957426
926.123966 0.956223
926.170274 0.915271
926.216583 0.942562
926.262895 0.912296
926.309209 0.812274
926.355526 0.914887
926.401845 0.930214
926.448166 0.942922
926.49449 0.888402
926.540816 0.947735
926.587144 0.941634
926.633474 0.952169
926.679807 0.964928
926.726142 0.963076
926.77248 0.961588
926.81882 0.961291
926.865162 0.915823
926.911506 0.959496
926.957853 0.958176
927.004202 0.961503
927.050553 0.965177
927.096907 0.96106
927.143263 0.922109
927.189621 0.9335
927.235982 0.944485
927.282345 0.945767
927.32871 0.948417
927.375078 0.958029
927.421448 0.960934
927.46782 0.926303
